,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,gesture
0,0.642585039138794,0.8127432465553284,-1.2804635218799376e-07,0.62678462266922,0.785888671875,-0.016380544751882553,0.6231149435043335,0.7543078660964966,-0.030567921698093414,0.63982754945755,0.741794764995575,-0.04495527967810631,0.6627386212348938,0.7360532283782959,-0.057744573801755905,0.653508722782135,0.6925501227378845,-0.02065551094710827,0.6709985136985779,0.6464564800262451,-0.04164981096982956,0.6828708648681641,0.6398764848709106,-0.055627740919589996,0.6922348737716675,0.6446242928504944,-0.06350842118263245,0.671626091003418,0.7057551741600037,-0.021820859983563423,0.6747727990150452,0.7196124792098999,-0.04639209061861038,0.6584885120391846,0.7457525134086609,-0.05475305765867233,0.6490743160247803,0.7539303302764893,-0.056274496018886566,0.6835417747497559,0.7279378175735474,-0.025143608450889587,0.6793046593666077,0.7480985522270203,-0.04530778527259827,0.6613851189613342,0.7694533467292786,-0.04237755015492439,0.653109610080719,0.7719196081161499,-0.0363951176404953,0.6922673583030701,0.7533447742462158,-0.030383560806512833,0.6858254075050354,0.7699846029281616,-0.04173310846090317,0.67014080286026,0.7839095592498779,-0.037203967571258545,0.661626935005188,0.7837789058685303,-0.030544264242053032,RightIndexHook
0,0.6119146347045898,0.8152986764907837,-1.9144790996961092e-07,0.5926356315612793,0.7953326106071472,-0.011437865905463696,0.5829368233680725,0.7624322175979614,-0.021161837503314018,0.5969635844230652,0.7489253878593445,-0.03137567266821861,0.6190118193626404,0.7471621036529541,-0.04022339731454849,0.6124380230903625,0.7029919624328613,-0.016028955578804016,0.627802848815918,0.6619313359260559,-0.03404989838600159,0.6322799921035767,0.6515536308288574,-0.04561683163046837,0.6331231594085693,0.6546105742454529,-0.05213881656527519,0.6333947777748108,0.7088541984558105,-0.017670156434178352,0.6297081112861633,0.7326022386550903,-0.036583203822374344,0.6166456341743469,0.7559993863105774,-0.04142381250858307,0.6118699312210083,0.7649091482162476,-0.04206471145153046,0.6480065584182739,0.726230800151825,-0.021380482241511345,0.6369812488555908,0.756950855255127,-0.03545334190130234,0.6227490305900574,0.7737904787063599,-0.03182253614068031,0.6184179186820984,0.7743733525276184,-0.02750413864850998,0.6598425507545471,0.7477627992630005,-0.02702576108276844,0.6458501815795898,0.7765069007873535,-0.03582391142845154,0.6318788528442383,0.7893140316009521,-0.03339896723628044,0.6261559128761292,0.7873638868331909,-0.029419824481010437,RightIndexHook
0,0.5965427160263062,0.8221457004547119,-1.35401208467556e-07,0.5779575109481812,0.80561363697052,-0.012455485761165619,0.5675265192985535,0.7792171239852905,-0.02303933911025524,0.577860414981842,0.7635074853897095,-0.03314486891031265,0.5974189043045044,0.7579225897789001,-0.04208393022418022,0.5923980474472046,0.7236405611038208,-0.01749529130756855,0.6022712588310242,0.696226954460144,-0.03481626138091087,0.6100975275039673,0.6823441386222839,-0.04731601104140282,0.616317629814148,0.6759892702102661,-0.055591829121112823,0.6153541207313538,0.7235592603683472,-0.018646782264113426,0.6096634268760681,0.7524922490119934,-0.03742057830095291,0.5965544581413269,0.7773556709289551,-0.041681017726659775,0.5907790064811707,0.78677898645401,-0.04175176844000816,0.6314156651496887,0.7393145561218262,-0.02170834131538868,0.619218111038208,0.777180016040802,-0.03532922640442848,0.6050379276275635,0.7934656143188477,-0.030419446527957916,0.6006479859352112,0.7926901578903198,-0.02523701637983322,0.6436626315116882,0.7621912956237793,-0.02682103030383587,0.6291191577911377,0.7946572303771973,-0.03600563853979111,0.6160808801651001,0.8068962693214417,-0.03333823382854462,0.6113461256027222,0.803976833820343,-0.029105396941304207,RightIndexHook
0,0.4514288306236267,0.8194604516029358,-1.9509720061705593e-07,0.41157659888267517,0.8054583668708801,0.0017660260200500488,0.3822039067745209,0.7863590717315674,-0.0041348920203745365,0.3601295053958893,0.7753680348396301,-0.012757061049342155,0.34692221879959106,0.768639326095581,-0.020673029124736786,0.3849673271179199,0.7211917638778687,-0.004304207395762205,0.362076997756958,0.6863052845001221,-0.019300149753689766,0.3389660716056824,0.6856465935707092,-0.026870589703321457,0.323764443397522,0.6959182024002075,-0.03073916956782341,0.3952850103378296,0.7285483479499817,-0.013020391575992107,0.35183629393577576,0.7614794373512268,-0.028298310935497284,0.3610878884792328,0.7839565873146057,-0.02820379100739956,0.3742820620536804,0.7836363911628723,-0.02632015384733677,0.4036559760570526,0.7485463619232178,-0.0228791031986475,0.36695006489753723,0.7948504686355591,-0.034986209124326706,0.3801647424697876,0.807424008846283,-0.027590366080403328,0.39154019951820374,0.7979000210762024,-0.021645883098244667,0.40927451848983765,0.7737115025520325,-0.03328510373830795,0.38107383251190186,0.8130658864974976,-0.04111557826399803,0.389911413192749,0.8241996765136719,-0.036131735891103745,0.3993275761604309,0.8170644044876099,-0.031084667891263962,RightIndexHook
0,0.4498439431190491,0.8358390927314758,-2.0624904095711827e-07,0.41432052850723267,0.8205083608627319,0.004040178377181292,0.38693612813949585,0.8042516708374023,-0.0008883338305167854,0.36367711424827576,0.7979873418807983,-0.008448596112430096,0.3489190936088562,0.7950122952461243,-0.015414268709719181,0.38653284311294556,0.7486568093299866,-0.0037232423201203346,0.36195108294487,0.7154319882392883,-0.017762193456292152,0.33857467770576477,0.7178859710693359,-0.02458105981349945,0.3243640661239624,0.7297127842903137,-0.027864430099725723,0.3964843153953552,0.7552354335784912,-0.012336489744484425,0.3555818796157837,0.7892096638679504,-0.025836652144789696,0.3651300370693207,0.8094314932823181,-0.02459397166967392,0.37851187586784363,0.8077585697174072,-0.022397669032216072,0.40430325269699097,0.7739564180374146,-0.021790992468595505,0.37062832713127136,0.8176373243331909,-0.03204187750816345,0.3829742670059204,0.8280898332595825,-0.02416134998202324,0.39367032051086426,0.8186246752738953,-0.018240032717585564,0.4094834327697754,0.7974682450294495,-0.03148666024208069,0.3825712203979492,0.8339084386825562,-0.03809540718793869,0.3901897370815277,0.8446213006973267,-0.03302538022398949,0.3984827697277069,0.8388611078262329,-0.028194325044751167,RightIndexHook
0,0.4927198886871338,0.8536731004714966,-1.9182982669008197e-07,0.45856568217277527,0.8393893837928772,-3.0594990676036105e-05,0.43141305446624756,0.8292365074157715,-0.007820043712854385,0.4083406925201416,0.830258846282959,-0.01780848205089569,0.39226722717285156,0.82713383436203,-0.027224184945225716,0.4297141134738922,0.7710821628570557,-0.009205052629113197,0.4110619127750397,0.7417699694633484,-0.025003980845212936,0.39059633016586304,0.7469239830970764,-0.03270771726965904,0.3781207203865051,0.7617194056510925,-0.03619315102696419,0.44334691762924194,0.7790090441703796,-0.017090201377868652,0.40538519620895386,0.8217176198959351,-0.03222369775176048,0.4155001640319824,0.8379865884780884,-0.03191402927041054,0.4272631108760834,0.833561360836029,-0.02989315241575241,0.45555952191352844,0.7999796271324158,-0.025958871468901634,0.42232733964920044,0.8500655293464661,-0.0385235920548439,0.43405064940452576,0.8556643724441528,-0.031062064692378044,0.4435202479362488,0.8437829613685608,-0.024381227791309357,0.46493762731552124,0.8255650997161865,-0.035179417580366135,0.43634337186813354,0.8639190196990967,-0.04376748576760292,0.4431357979774475,0.8700388669967651,-0.03852636739611626,0.45096588134765625,0.8616399765014648,-0.03257037326693535,RightIndexHook
0,0.49852585792541504,0.8552101850509644,-1.8563881098998536e-07,0.46220776438713074,0.8425955772399902,-0.001913489424623549,0.4349144399166107,0.8337897062301636,-0.010841460898518562,0.4124881327152252,0.8328101634979248,-0.021552221849560738,0.39850854873657227,0.8286244869232178,-0.03160547837615013,0.4366888701915741,0.771924614906311,-0.011448215693235397,0.42014646530151367,0.7429748177528381,-0.02805597521364689,0.40018418431282043,0.7492982745170593,-0.03632326051592827,0.38753142952919006,0.7653048634529114,-0.04029930755496025,0.4515269100666046,0.7793774604797363,-0.018663356080651283,0.4135899245738983,0.8227514624595642,-0.03466559201478958,0.42325660586357117,0.8409202098846436,-0.03450402989983559,0.4349184036254883,0.8364374041557312,-0.03257095068693161,0.46404513716697693,0.8006591200828552,-0.027052799239754677,0.43009719252586365,0.8525789976119995,-0.040223702788352966,0.44112643599510193,0.8592604994773865,-0.03277503699064255,0.45080631971359253,0.847051739692688,-0.026134580373764038,0.47322165966033936,0.8268088102340698,-0.03600797429680824,0.44418472051620483,0.8683998584747314,-0.045256223529577255,0.4506705701351166,0.8748754858970642,-0.040534622967243195,0.45848965644836426,0.8653209209442139,-0.03497999161481857,RightIndexHook
0,0.5070269107818604,0.8574802875518799,-1.7575450783624547e-07,0.46922767162323,0.8454220294952393,-0.0025565698742866516,0.4411402642726898,0.8358222842216492,-0.01175396516919136,0.41964948177337646,0.834440290927887,-0.022721298038959503,0.4090864360332489,0.8316391706466675,-0.03291343152523041,0.4441539943218231,0.7745992541313171,-0.012713288888335228,0.4302227795124054,0.7435367703437805,-0.0298762284219265,0.41074085235595703,0.7509517669677734,-0.03824678063392639,0.398843914270401,0.7689424157142639,-0.04206595942378044,0.4603937566280365,0.7820472121238708,-0.01973205804824829,0.42467689514160156,0.8240615725517273,-0.03626532480120659,0.432540625333786,0.8427523970603943,-0.03632953763008118,0.44341015815734863,0.8390913605690002,-0.034394521266222,0.47409409284591675,0.8037247657775879,-0.02800598181784153,0.4411824941635132,0.8555624485015869,-0.04157578572630882,0.4507276713848114,0.8618102669715881,-0.03490015119314194,0.4598047435283661,0.849531352519989,-0.028596501797437668,0.4838971495628357,0.8296681642532349,-0.03687886521220207,0.4549075961112976,0.8713369965553284,-0.046164605766534805,0.45847776532173157,0.8782894611358643,-0.041984833776950836,0.46433180570602417,0.8693177700042725,-0.03678043186664581,RightIndexHook
0,0.5139851570129395,0.8603793382644653,-1.972469334532434e-07,0.4754021167755127,0.8502939343452454,-0.0027450406923890114,0.4477936029434204,0.8413720726966858,-0.010777818039059639,0.4277660846710205,0.8399956226348877,-0.020408011972904205,0.4198291003704071,0.835681676864624,-0.029181169345974922,0.4539415240287781,0.7788770198822021,-0.012231569737195969,0.4417950212955475,0.7448592782020569,-0.028778066858649254,0.42325112223625183,0.7524666786193848,-0.03734166547656059,0.4115678071975708,0.7696278095245361,-0.04152396693825722,0.47051769495010376,0.7839409112930298,-0.01879141665995121,0.43621626496315,0.8257527947425842,-0.03492080047726631,0.4420187175273895,0.8445808291435242,-0.0360688790678978,0.45282047986984253,0.8433296084403992,-0.03507329151034355,0.4848220944404602,0.804236114025116,-0.026581652462482452,0.45339155197143555,0.8563911318778992,-0.04025547206401825,0.4616892635822296,0.8618555068969727,-0.03539985045790672,0.4705391228199005,0.8505936861038208,-0.030164042487740517,0.49508577585220337,0.8293766975402832,-0.0349198654294014,0.46724966168403625,0.8721338510513306,-0.04474321007728577,0.46916356682777405,0.8801827430725098,-0.04187954589724541,0.47360342741012573,0.872962236404419,-0.03749565780162811,RightIndexHook
0,0.5160660743713379,0.8746930956840515,-1.488650696046534e-07,0.49527767300605774,0.8650959134101868,-0.014875611290335655,0.4746173620223999,0.8527741432189941,-0.02668621763586998,0.46415066719055176,0.8467422127723694,-0.03805128484964371,0.47367745637893677,0.8460296988487244,-0.046518851071596146,0.4915888011455536,0.7851064801216125,-0.02393927238881588,0.49230799078941345,0.7526922225952148,-0.04336124658584595,0.47963547706604004,0.761171817779541,-0.049998510628938675,0.4711722731590271,0.7806320786476135,-0.05040764436125755,0.5177468061447144,0.7886919379234314,-0.023061543703079224,0.49351197481155396,0.8335738778114319,-0.038139306008815765,0.4897153377532959,0.8465072512626648,-0.03386105224490166,0.49623554944992065,0.8407679796218872,-0.026156969368457794,0.5370160937309265,0.8132284879684448,-0.024797456339001656,0.5064754486083984,0.8671211004257202,-0.03610293194651604,0.5031253099441528,0.8651912212371826,-0.0237834881991148,0.508224368095398,0.8526113033294678,-0.010948767885565758,0.5485201478004456,0.8406122326850891,-0.028897574171423912,0.5209302306175232,0.8832801580429077,-0.03900015354156494,0.5163508653640747,0.8793278336524963,-0.03354417905211449,0.5204135179519653,0.8665795922279358,-0.02389034442603588,RightIndexHook
0,0.5525794625282288,0.879072368144989,-1.3096983764171455e-07,0.5376046895980835,0.8675232529640198,-0.017206905409693718,0.5209745764732361,0.8523197174072266,-0.031670942902565,0.5175834894180298,0.8458582758903503,-0.0457913875579834,0.5319200158119202,0.84580397605896,-0.056984905153512955,0.542955756187439,0.7853213548660278,-0.023502055555582047,0.5466227531433105,0.7527592778205872,-0.04455984756350517,0.5419729948043823,0.7587882876396179,-0.05398860201239586,0.537608802318573,0.7771046161651611,-0.05703795328736305,0.5671184659004211,0.7887583374977112,-0.02335861138999462,0.5513481497764587,0.8240110874176025,-0.04149943217635155,0.5405575633049011,0.8429766893386841,-0.040703170001506805,0.5399918556213379,0.840768039226532,-0.0356113538146019,0.5842524766921997,0.8105728030204773,-0.026274612173438072,0.5620213150978088,0.8598567247390747,-0.03935748338699341,0.552253246307373,0.8648964762687683,-0.029093502089381218,0.552631139755249,0.8545268774032593,-0.018828807398676872,0.597046434879303,0.8374505043029785,-0.03210248425602913,0.5775725245475769,0.8775030374526978,-0.04273422062397003,0.5668589472770691,0.8832350969314575,-0.03801778331398964,0.5650129318237305,0.8758842945098877,-0.030078155919909477,RightIndexHook
0,0.5880506038665771,0.8301293849945068,-1.6040122829963366e-07,0.56879723072052,0.8157828450202942,-0.012446502223610878,0.5571401119232178,0.7928651571273804,-0.02376154623925686,0.5656116008758545,0.779380738735199,-0.034908462315797806,0.5853941440582275,0.7752390503883362,-0.04459591209888458,0.5810841917991638,0.7350001335144043,-0.01730828359723091,0.5893417000770569,0.7061991691589355,-0.03559815138578415,0.5932756662368774,0.6937653422355652,-0.04844672605395317,0.5950658321380615,0.6923980712890625,-0.0565015971660614,0.6037119030952454,0.7336704730987549,-0.018685610964894295,0.5944360494613647,0.766501247882843,-0.036581896245479584,0.5831698179244995,0.7907392978668213,-0.040090885013341904,0.5805805325508118,0.7982608079910278,-0.04006849601864815,0.6194217801094055,0.7496264576911926,-0.02222495712339878,0.6043863892555237,0.7901745438575745,-0.03413529321551323,0.5923295617103577,0.8043738603591919,-0.02793492190539837,0.591444194316864,0.8016309142112732,-0.022593840956687927,0.6321238875389099,0.7731517553329468,-0.02811449207365513,0.6149366497993469,0.8069806098937988,-0.03626680746674538,0.6030562520027161,0.8179311752319336,-0.0328528992831707,0.6008463501930237,0.8137281537055969,-0.02838217094540596,RightIndexHook
